year,month,month_ID,firm_ID,stock_price,DPS,shares_outstanding,adjustment_coefficient,R_F
2017,4,28,7,1497,0,10808000,1,2.947826010987046e-4
2017,5,29,7,1459,0,10808000,1,3.0086036407010394e-4
2017,6,30,7,1436,3,10808000,1,3.275954343995545e-4
2017,7,31,7,1456,0,10808000,1,3.772855493909446e-4
2017,8,32,7,1434,0,10808000,1,3.127117259491933e-4
2017,9,33,7,1488,0,10808000,1,2.789291802397577e-4
2017,10,34,7,1400,0,10808000,1,3.2726411891658726e-4
2017,11,35,7,1514,0,10808000,1,2.664878185557377e-4
2017,12,36,7,1464,3,10808000,1,2.4168261216524111e-4
2018,1,37,7,1511,0,10808000,1,6.848179857960326e-4
2018,2,38,7,1654,0,10808000,1,7.367713245845299e-4
2018,3,39,7,1494,0,10808000,1,6.953960765866892e-4
2018,4,40,7,1420,0,10808000,1,4.935368360524654e-4
2018,5,41,7,1475,0,10808000,1,4.7105999460134173e-4
2018,6,42,7,1328,4,10808000,1,5.524236313591246e-4
2018,7,43,7,1349,0,10808000,1,6.380331542604836e-4
2018,8,44,7,1285,0,10808000,1,6.728155091914232e-4
2018,9,45,7,1368,0,10808000,1,6.165383493766421e-4
2018,10,46,7,1371,0,10808000,1,6.506825543518218e-4
2018,11,47,7,1320,0,10808000,1,5.834098546538314e-4
2018,12,48,7,1413,4,10808000,1,6.114423167053608e-4
2019,1,49,7,1447,0,10808000,1,6.623265139295986e-5
2019,2,50,7,1473,0,10808000,1,3.6010742415965065e-5
2019,3,51,7,1516,0,10808000,1,2.5720489585073665e-5
2019,4,52,7,1583,0,10808000,1,5.372061978208256e-5
2019,5,53,7,1640,0,10808000,1,1.0156758127966897e-4
2019,6,54,7,1521,4,10808000,1,8.202927112379008e-5
2019,7,55,7,1630,0,10808000,1,3.807413221889874e-5
2019,8,56,7,1621,0,10808000,1,2.0063917255108217e-5
2019,9,57,7,1635,0,10808000,1,2.4187631625682117e-5
2019,10,58,7,1613,0,10808000,1,4.327698904151324e-5
2019,11,59,7,1571,0,10808000,1,3.4643469071159566e-5
2019,12,60,7,1654,4,10808000,1,3.931858867494157e-5
2020,1,61,7,1792,0,10808000,1,-6.005029589200579e-5
2020,2,62,7,1735,0,10808000,1,-1.546858426427934e-4
2020,3,63,7,1668,0,10808000,1,-2.019053925469912e-4
2020,4,64,7,1792,0,10808000,1,-9.948516341391951e-5
2020,5,65,7,1751,0,10808000,1,-7.306199922659694e-5
2020,6,66,7,1673,3,10808000,1,-4.0726631100334606e-5
2020,7,67,7,1797,0,10808000,1,-5.3538201817972085e-5
2020,8,68,7,1662,0,10808000,1,7.595918721511793e-5
2020,9,69,7,1586,0,10808000,1,2.2447959333098474e-4
2020,10,70,7,1614,0,10808000,1,2.4686156939715147e-4
2020,11,71,7,1585,0,10808000,1,2.555448304290341e-4
2020,12,72,7,1472,3,10808000,1,-7.040710798774999e-5
2017,1,25,8,1066,-0,2908000,1,2.2447959333098474e-4
2017,2,26,8,935,-0,2908000,1,2.4686156939715147e-4
2017,3,27,8,897,-0,2908000,1,2.555448304290341e-4
2017,4,28,8,890,-0,2908000,1,-7.040710798774999e-5
2017,5,29,8,1154,-0,2908000,1,-6.005029589200579e-5
2017,6,30,8,1264,0,2908000,1,-1.546858426427934e-4
2017,7,31,8,1276,-0,2908000,1,-2.019053925469912e-4
2017,8,32,8,1307,-0,3261000,1,-9.948516341391951e-5
2017,9,33,8,1363,-0,3261000,1,-7.306199922659694e-5
2017,10,34,8,1268,-0,3261000,1,-4.0726631100334606e-5
2017,11,35,8,1208,-0,3261000,1,-5.3538201817972085e-5
2017,12,36,8,1211,0,3261000,1,7.595918721511793e-5
2018,1,37,8,1254,-0,3261000,1,4.358740403119928e-4
2018,2,38,8,1230,-0,3261000,1,4.626405016062174e-4
2018,3,39,8,1265,-0,3261000,1,4.709409509511897e-4
2018,4,40,8,1201,-0,3261000,1,4.941935011470922e-4
2018,5,41,8,1161,-0,3261000,1,5.190200094467227e-4
2018,6,42,8,1097,0,3261000,1,4.7454538264174765e-4
2018,7,43,8,1138,-0,3268000,1,5.020144424060936e-4
2018,8,44,8,1156,-0,3268000,1,6.326050390087753e-4
2018,9,45,8,1211,-0,3268000,1,4.988897985545918e-4
2018,10,46,8,1098,-0,3268000,1,4.682935379037356e-4
2018,11,47,8,1089,-0,3268000,1,4.1768156395343694e-4
2018,12,48,8,1063,0,8750000,1,3.941414616913267e-4
2019,1,49,8,1038,-0,8750000,1,0
2019,2,50,8,1003,-0,8750000,1,-4.284323566529397e-6
2019,3,51,8,1020,-0,8750000,1,6.86211131358352e-5
2019,4,52,8,963,-0,8750000,1,9.82037324248813e-5
2019,5,53,8,903,-0,8750000,1,-1.948190666647861e-4
2019,6,54,8,1003,0,8750000,1,-2.3293435599093068e-4
2019,7,55,8,1001,-0,10376000,1,-1.393929495184192e-4
2019,8,56,8,1033,-0,10376000,1,-1.373434292129241e-4
2019,9,57,8,1012,-0,10376000,1,-8.194016339322899e-5
2019,10,58,8,864,-0,10376000,1,-4.2083320996896574e-5
2019,11,59,8,829,-0,10376000,1,-7.925778492923401e-5
2019,12,60,8,837,0,10376000,1,-2.4916947603924202e-5
2020,1,61,8,882,0,10376000,1,0
2020,2,62,8,894,0,10376000,1,6.0069596402172464e-5
2020,3,63,8,980,0,10376000,1,6.978353568447844e-5
2020,4,64,8,983,0,10376000,1,3.370920296834414e-5
2020,5,65,8,1109,0,10376000,1,8.233147515380662e-6
2020,6,66,8,1141,19,10376000,1,5.265067636168696e-5
2020,7,67,8,989,0,10376000,1,4.1563852309799176e-5
2020,8,68,8,972,0,10376000,1,6.333753015758524e-5
2020,9,69,8,955,0,10376000,1,3.403390730389742e-5
2020,10,70,8,900,0,10376000,1,1.2661526414449327e-5
2020,11,71,8,890,0,10376000,1,-4.699964362884604e-5
2020,12,72,8,889,19,10376000,1,5.08402779372409e-5
2015,1,1,9,3094,0,988000,1,4.988897985545918e-4
2015,2,2,9,3191,0,988000,1,4.682935379037356e-4
2015,3,3,9,3378,0,988000,1,4.1768156395343694e-4
2015,4,4,9,2655,0,1186000,1.2,3.941414616913267e-4
2015,5,5,9,2853,0,1186000,1,4.358740403119928e-4
2015,6,6,9,2962,45,1186000,1,4.626405016062174e-4
2015,7,7,9,3177,0,1186000,1,4.709409509511897e-4
2015,8,8,9,3381,0,1186000,1,4.941935011470922e-4
2015,9,9,9,3516,0,1186000,1,5.190200094467227e-4
2015,10,10,9,3183,0,1186000,1,4.7454538264174765e-4
2015,11,11,9,3310,0,1186000,1,5.020144424060936e-4
2015,12,12,9,3359,45,1186000,1,6.326050390087753e-4
2016,1,13,9,3523,0,1186000,1,-8.194016339322899e-5
2016,2,14,9,3577,0,1186000,1,-4.2083320996896574e-5
2016,3,15,9,3510,0,1186000,1,-7.925778492923401e-5
2016,4,16,9,3606,0,1186000,1,-2.4916947603924202e-5
2016,5,17,9,3766,0,1186000,1,0
2016,6,18,9,4045,74,1186000,1,-4.284323566529397e-6
2016,7,19,9,5136,0,1186000,1,6.86211131358352e-5
2016,8,20,9,5952,0,1186000,1,9.82037324248813e-5
2016,9,21,9,5266,0,1186000,1,-1.948190666647861e-4
2016,10,22,9,5191,0,1186000,1,-2.3293435599093068e-4
2016,11,23,9,5206,0,1186000,1,-1.393929495184192e-4
2016,12,24,9,4663,74,1186000,1,-1.373434292129241e-4
2017,1,25,9,4734,0,1186000,1,3.403390730389742e-5
2017,2,26,9,4814,0,1186000,1,1.2661526414449327e-5
2017,3,27,9,4887,0,1186000,1,-4.699964362884604e-5
2017,4,28,9,5012,0,1186000,1,5.08402779372409e-5
2017,5,29,9,5518,0,1186000,1,0
2017,6,30,9,6795,219,1186000,1,6.0069596402172464e-5
2017,7,31,9,6421,0,1186000,1,6.978353568447844e-5
2017,8,32,9,6109,0,1186000,1,3.370920296834414e-5
2017,9,33,9,6175,0,1186000,1,8.233147515380662e-6
2017,10,34,9,5335,0,1186000,1,5.265067636168696e-5
2017,11,35,9,4994,0,1186000,1,4.1563852309799176e-5
2017,12,36,9,4769,219,1186000,1,6.333753015758524e-5
2018,1,37,9,4780,0,1186000,1,3.275954343995545e-4
2018,2,38,9,4730,0,1186000,1,3.772855493909446e-4
2018,3,39,9,4400,0,1186000,1,3.127117259491933e-4
2018,4,40,9,4470,0,1186000,1,2.789291802397577e-4
2018,5,41,9,4544,0,1186000,1,3.2726411891658726e-4
2018,6,42,9,4542,219,1186000,1,2.664878185557377e-4
2018,7,43,9,4290,0,1186000,1,2.4168261216524111e-4
2018,8,44,9,4151,0,1186000,1,2.604259696296518e-4
2018,9,45,9,4141,0,1186000,1,3.4465616818470275e-4
2018,10,46,9,3900,0,1186000,1,3.6904424204767613e-4
2018,11,47,9,3990,0,1186000,1,2.947826010987046e-4
2018,12,48,9,3865,219,1186000,1,3.0086036407010394e-4
2019,1,49,9,3982,0,1186000,1,5.524236313591246e-4
2019,2,50,9,3998,0,1186000,1,6.380331542604836e-4
2019,3,51,9,4137,0,1186000,1,6.728155091914232e-4
2019,4,52,9,4153,0,1186000,1,6.165383493766421e-4
2019,5,53,9,4324,0,1186000,1,6.506825543518218e-4
2019,6,54,9,4009,141,1186000,1,5.834098546538314e-4
2019,7,55,9,4102,0,1186000,1,6.114423167053608e-4
2019,8,56,9,4129,0,1186000,1,6.848179857960326e-4
2019,9,57,9,4544,0,1186000,1,7.367713245845299e-4
2019,10,58,9,4433,0,1186000,1,6.953960765866892e-4
2019,11,59,9,4483,0,1186000,1,4.935368360524654e-4
2019,12,60,9,4612,141,1186000,1,4.7105999460134173e-4
2020,1,61,9,4856,0,1186000,1,8.202927112379008e-5
2020,2,62,9,4926,0,1186000,1,3.807413221889874e-5
2020,3,63,9,5414,0,1186000,1,2.0063917255108217e-5
2020,4,64,9,5471,0,1186000,1,2.4187631625682117e-5
2020,5,65,9,5587,0,1186000,1,4.327698904151324e-5
2020,6,66,9,5702,194,1186000,1,3.4643469071159566e-5
2020,7,67,9,6097,0,1186000,1,3.931858867494157e-5
2020,8,68,9,6033,0,1186000,1,6.623265139295986e-5
2020,9,69,9,6310,0,1186000,1,3.6010742415965065e-5
2020,10,70,9,5919,0,1186000,1,2.5720489585073665e-5
2020,11,71,9,6152,0,1186000,1,5.372061978208256e-5
2020,12,72,9,5805,194,1186000,1,1.0156758127966897e-4
2015,1,1,10,893,0,4468000,1,3.4465616818470275e-4
2015,2,2,10,757,0,5362000,1.2,3.6904424204767613e-4
2015,3,3,10,829,0,5362000,1,2.947826010987046e-4
2015,4,4,10,823,0,5362000,1,3.0086036407010394e-4
2015,5,5,10,866,0,5362000,1,3.275954343995545e-4
2015,6,6,10,921,15,5362000,1,3.772855493909446e-4
2015,7,7,10,921,0,5362000,1,3.127117259491933e-4
2015,8,8,10,912,0,5362000,1,2.789291802397577e-4
2015,9,9,10,917,0,5362000,1,3.2726411891658726e-4
2015,10,10,10,928,0,5362000,1,2.664878185557377e-4
2015,11,11,10,998,0,5362000,1,2.4168261216524111e-4
2015,12,12,10,1023,15,5362000,1,2.604259696296518e-4
2016,1,13,10,1070,0,5362000,1,7.367713245845299e-4
2016,2,14,10,1098,0,5362000,1,6.953960765866892e-4
2016,3,15,10,1073,0,5362000,1,4.935368360524654e-4
2016,4,16,10,1054,0,5362000,1,4.7105999460134173e-4
2016,5,17,10,1037,0,5362000,1,5.524236313591246e-4
2016,6,18,10,998,15,5362000,1,6.380331542604836e-4
2016,7,19,10,1028,0,5362000,1,6.728155091914232e-4
2016,8,20,10,1068,0,5362000,1,6.165383493766421e-4
2016,9,21,10,1204,0,5362000,1,6.506825543518218e-4
2016,10,22,10,1204,0,5362000,1,5.834098546538314e-4
2016,11,23,10,1188,0,5362000,1,6.114423167053608e-4
2016,12,24,10,1150,15,5362000,1,6.848179857960326e-4
2017,1,25,10,1224,0,5362000,1,3.6010742415965065e-5
2017,2,26,10,1271,0,5362000,1,2.5720489585073665e-5
2017,3,27,10,1316,0,5362000,1,5.372061978208256e-5
2017,4,28,10,1345,0,5469000,1,1.0156758127966897e-4
2017,5,29,10,1344,0,5469000,1,8.202927112379008e-5
2017,6,30,10,1421,1,5469000,1,3.807413221889874e-5
2017,7,31,10,1541,0,5469000,1,2.0063917255108217e-5
2017,8,32,10,1571,0,5469000,1,2.4187631625682117e-5
2017,9,33,10,1673,0,5469000,1,4.327698904151324e-5
2017,10,34,10,1450,0,5469000,1,3.4643469071159566e-5
2017,11,35,10,1471,0,5469000,1,3.931858867494157e-5
2017,12,36,10,1517,1,5469000,1,6.623265139295986e-5
2018,1,37,10,1543,0,5469000,1,-1.546858426427934e-4
2018,2,38,10,1556,0,5469000,1,-2.019053925469912e-4
2018,3,39,10,1362,0,5469000,1,-9.948516341391951e-5
2018,4,40,10,1353,0,5469000,1,-7.306199922659694e-5
2018,5,41,10,1381,0,5469000,1,-4.0726631100334606e-5
2018,6,42,10,1374,17,5469000,1,-5.3538201817972085e-5
2018,7,43,10,1404,0,5469000,1,7.595918721511793e-5
2018,8,44,10,1318,0,5469000,1,2.2447959333098474e-4
2018,9,45,10,1408,0,5469000,1,2.4686156939715147e-4
2018,10,46,10,1454,0,5469000,1,2.555448304290341e-4
2018,11,47,10,1534,0,5469000,1,-7.040710798774999e-5
2018,12,48,10,1506,17,5469000,1,-6.005029589200579e-5
2019,1,49,10,1712,0,5469000,1,4.7454538264174765e-4
2019,2,50,10,1796,0,5469000,1,5.020144424060936e-4
2019,3,51,10,1940,0,5469000,1,6.326050390087753e-4
2019,4,52,10,1999,0,5469000,1,4.988897985545918e-4
2019,5,53,10,1991,0,5469000,1,4.682935379037356e-4
2019,6,54,10,1892,49,5469000,1,4.1768156395343694e-4
2019,7,55,10,1973,0,5469000,1,3.941414616913267e-4
2019,8,56,10,1991,0,5469000,1,4.358740403119928e-4
2019,9,57,10,2163,0,5469000,1,4.626405016062174e-4
2019,10,58,10,2255,0,5469000,1,4.709409509511897e-4
2019,11,59,10,2383,0,5469000,1,4.941935011470922e-4
2019,12,60,10,2615,49,5469000,1,5.190200094467227e-4
2020,1,61,10,2603,0,5469000,1,-2.3293435599093068e-4
2020,2,62,10,2532,0,5469000,1,-1.393929495184192e-4
2020,3,63,10,2623,0,5469000,1,-1.373434292129241e-4
2020,4,64,10,2583,0,5469000,1,-8.194016339322899e-5
2020,5,65,10,2570,0,5469000,1,-4.2083320996896574e-5
2020,6,66,10,2490,64,5469000,1,-7.925778492923401e-5
2020,7,67,10,2507,0,5469000,1,-2.4916947603924202e-5
2020,8,68,10,2387,0,5469000,1,0
2020,9,69,10,2540,0,5469000,1,-4.284323566529397e-6
2020,10,70,10,2627,0,5469000,1,6.86211131358352e-5
2020,11,71,10,2582,0,5469000,1,9.82037324248813e-5
2020,12,72,10,2335,64,5469000,1,-1.948190666647861e-4
2015,1,1,11,2730,0,44343000,1,2.4686156939715147e-4
2015,2,2,11,2857,0,44343000,1,2.555448304290341e-4
2015,3,3,11,3201,0,44343000,1,-7.040710798774999e-5
2015,4,4,11,3069,0,44343000,1,-6.005029589200579e-5
2015,5,5,11,3396,0,44343000,1,-1.546858426427934e-4
2015,6,6,11,3879,30,44343000,1,-2.019053925469912e-4
2015,7,7,11,4154,0,44343000,1,-9.948516341391951e-5
2015,8,8,11,4537,0,44343000,1,-7.306199922659694e-5
2015,9,9,11,4699,0,44343000,1,-4.0726631100334606e-5
2015,10,10,11,4112,0,44343000,1,-5.3538201817972085e-5
2015,11,11,11,4387,0,44343000,1,7.595918721511793e-5
2015,12,12,11,4413,30,44343000,1,2.2447959333098474e-4
2016,1,13,11,4778,0,44343000,1,4.626405016062174e-4
2016,2,14,11,4903,0,44343000,1,4.709409509511897e-4
2016,3,15,11,4312,0,44343000,1,4.941935011470922e-4
2016,4,16,11,4397,0,44343000,1,5.190200094467227e-4
2016,5,17,11,4484,0,44343000,1,4.7454538264174765e-4
2016,6,18,11,4676,63,44343000,1,5.020144424060936e-4
2016,7,19,11,6141,0,44343000,1,6.326050390087753e-4
2016,8,20,11,7383,0,44343000,1,4.988897985545918e-4
2016,9,21,11,6469,0,44343000,1,4.682935379037356e-4
2016,10,22,11,6180,0,44343000,1,4.1768156395343694e-4
2016,11,23,11,6189,0,44343000,1,3.941414616913267e-4
2016,12,24,11,5580,63,44343000,1,4.358740403119928e-4
2017,1,25,11,5743,0,44343000,1,-4.284323566529397e-6
2017,2,26,11,5668,0,44343000,1,6.86211131358352e-5
2017,3,27,11,5699,0,44343000,1,9.82037324248813e-5
2017,4,28,11,5978,0,44343000,1,-1.948190666647861e-4
2017,5,29,11,6434,0,44343000,1,-2.3293435599093068e-4
2017,6,30,11,8112,117,44343000,1,-1.393929495184192e-4
2017,7,31,11,7585,0,44343000,1,-1.373434292129241e-4
2017,8,32,11,7161,0,44343000,1,-8.194016339322899e-5
2017,9,33,11,7304,0,44343000,1,-4.2083320996896574e-5
2017,10,34,11,6204,0,44343000,1,-7.925778492923401e-5
2017,11,35,11,5380,0,44343000,1,-2.4916947603924202e-5
2017,12,36,11,5782,117,44343000,1,0
2018,1,37,11,5808,0,44343000,1,6.0069596402172464e-5
2018,2,38,11,5724,0,44343000,1,6.978353568447844e-5
2018,3,39,11,5053,0,44343000,1,3.370920296834414e-5
2018,4,40,11,4819,0,44343000,1,8.233147515380662e-6
2018,5,41,11,5000,0,44343000,1,5.265067636168696e-5
2018,6,42,11,4996,124,44343000,1,4.1563852309799176e-5
2018,7,43,11,4904,0,44343000,1,6.333753015758524e-5
2018,8,44,11,4623,0,44343000,1,3.403390730389742e-5
2018,9,45,11,4582,0,44343000,1,1.2661526414449327e-5
2018,10,46,11,4058,0,44343000,1,-4.699964362884604e-5
2018,11,47,11,4184,0,44343000,1,5.08402779372409e-5
2018,12,48,11,4087,124,44343000,1,0
2019,1,49,11,3868,0,44343000,1,2.664878185557377e-4
2019,2,50,11,3805,0,44343000,1,2.4168261216524111e-4
2019,3,51,11,3607,0,44343000,1,2.604259696296518e-4
2019,4,52,11,3343,0,44343000,1,3.4465616818470275e-4
2019,5,53,11,3410,0,44343000,1,3.6904424204767613e-4
2019,6,54,11,3228,114,44343000,1,2.947826010987046e-4
2019,7,55,11,3452,0,44343000,1,3.0086036407010394e-4
2019,8,56,11,3622,0,44343000,1,3.275954343995545e-4
2019,9,57,11,3706,0,44343000,1,3.772855493909446e-4
2019,10,58,11,3374,0,44343000,1,3.127117259491933e-4
2019,11,59,11,3278,0,44343000,1,2.789291802397577e-4
2019,12,60,11,3247,114,44343000,1,3.2726411891658726e-4
2020,1,61,11,3430,0,44343000,1,5.834098546538314e-4
2020,2,62,11,3359,0,44343000,1,6.114423167053608e-4
2020,3,63,11,3403,0,44343000,1,6.848179857960326e-4
2020,4,64,11,3348,0,44343000,1,7.367713245845299e-4
2020,5,65,11,3428,0,44343000,1,6.953960765866892e-4
2020,6,66,11,3495,133,44343000,1,4.935368360524654e-4
2020,7,67,11,3711,0,44343000,1,4.7105999460134173e-4
2020,8,68,11,3703,0,44343000,1,5.524236313591246e-4
2020,9,69,11,3775,0,44343000,1,6.380331542604836e-4
2020,10,70,11,3556,0,44343000,1,6.728155091914232e-4
2020,11,71,11,3823,0,44343000,1,6.165383493766421e-4
2020,12,72,11,3228,133,44343000,1,6.506825543518218e-4
2015,1,1,12,4425,0,108000,1,1.2661526414449327e-5
2015,2,2,12,4753,0,108000,1,-4.699964362884604e-5
2015,3,3,12,5202,0,108000,1,5.08402779372409e-5
2015,4,4,12,5316,0,108000,1,0
2015,5,5,12,6399,0,108000,1,6.0069596402172464e-5
2015,6,6,12,6352,24,108000,1,6.978353568447844e-5
2015,7,7,12,6399,0,108000,1,3.370920296834414e-5
2015,8,8,12,6261,0,108000,1,8.233147515380662e-6
2015,9,9,12,6741,0,108000,1,5.265067636168696e-5
2015,10,10,12,7211,0,108000,1,4.1563852309799176e-5
2015,11,11,12,8514,0,108000,1,6.333753015758524e-5
2015,12,12,12,8665,24,108000,1,3.403390730389742e-5
2016,1,13,12,8337,-0,108000,1,3.772855493909446e-4
2016,2,14,12,8334,-0,108000,1,3.127117259491933e-4
2016,3,15,12,8951,-0,108000,1,2.789291802397577e-4
2016,4,16,12,8627,-0,108000,1,3.2726411891658726e-4
2016,5,17,12,8822,-0,108000,1,2.664878185557377e-4
2016,6,18,12,8353,0,108000,1,2.4168261216524111e-4
2016,7,19,12,8145,-0,108000,1,2.604259696296518e-4
2016,8,20,12,8272,-0,108000,1,3.4465616818470275e-4
2016,9,21,12,9266,-0,108000,1,3.6904424204767613e-4
2016,10,22,12,10208,-0,108000,1,2.947826010987046e-4
2016,11,23,12,10537,-0,108000,1,3.0086036407010394e-4
2016,12,24,12,10050,0,108000,1,3.275954343995545e-4
2017,1,25,12,12008,-0,108000,1,6.380331542604836e-4
2017,2,26,12,13512,-0,113000,1,6.728155091914232e-4
2017,3,27,12,13765,-0,113000,1,6.165383493766421e-4
2017,4,28,12,15676,-0,113000,1,6.506825543518218e-4
2017,5,29,12,15017,-0,113000,1,5.834098546538314e-4
2017,6,30,12,15305,0,113000,1,6.114423167053608e-4
2017,7,31,12,15936,-0,113000,1,6.848179857960326e-4
2017,8,32,12,16029,-0,113000,1,7.367713245845299e-4
2017,9,33,12,15040,-0,113000,1,6.953960765866892e-4
2017,10,34,12,15159,-0,113000,1,4.935368360524654e-4
2017,11,35,12,15012,-0,113000,1,4.7105999460134173e-4
2017,12,36,12,16039,0,113000,1,5.524236313591246e-4
2018,1,37,12,16809,-0,113000,1,3.807413221889874e-5
2018,2,38,12,17867,-0,113000,1,2.0063917255108217e-5
2018,3,39,12,17479,-0,113000,1,2.4187631625682117e-5
2018,4,40,12,16314,-0,113000,1,4.327698904151324e-5
2018,5,41,12,17801,-0,113000,1,3.4643469071159566e-5
2018,6,42,12,16091,0,113000,1,3.931858867494157e-5
2018,7,43,12,17064,-0,113000,1,6.623265139295986e-5
2018,8,44,12,17582,-0,113000,1,3.6010742415965065e-5
2018,9,45,12,19966,-0,113000,1,2.5720489585073665e-5
2018,10,46,12,21290,-0,113000,1,5.372061978208256e-5
2018,11,47,12,25247,-0,113000,1,1.0156758127966897e-4
2018,12,48,12,32690,0,113000,1,8.202927112379008e-5
2019,1,49,12,36441,0,113000,1,-5.3538201817972085e-5
2019,2,50,12,36797,0,113000,1,7.595918721511793e-5
2019,3,51,12,37328,0,113000,1,2.2447959333098474e-4
2019,4,52,12,41317,0,113000,1,2.4686156939715147e-4
2019,5,53,12,43891,0,113000,1,2.555448304290341e-4
2019,6,54,12,38938,121,113000,1,-7.040710798774999e-5
2019,7,55,12,43900,0,113000,1,-6.005029589200579e-5
2019,8,56,12,44369,0,113000,1,-1.546858426427934e-4
2019,9,57,12,49431,0,113000,1,-2.019053925469912e-4
2019,10,58,12,51486,0,113000,1,-9.948516341391951e-5
2019,11,59,12,52262,0,113000,1,-7.306199922659694e-5
2019,12,60,12,63618,121,113000,1,-4.0726631100334606e-5
2020,1,61,12,65285,0,113000,1,4.1768156395343694e-4
2020,2,62,12,63015,0,113000,1,3.941414616913267e-4
2020,3,63,12,70574,0,113000,1,4.358740403119928e-4
2020,4,64,12,72656,0,113000,1,4.626405016062174e-4
2020,5,65,12,68282,0,113000,1,4.709409509511897e-4
2020,6,66,12,73992,121,113000,1,4.941935011470922e-4
2020,7,67,12,68566,0,113000,1,5.190200094467227e-4
2020,8,68,12,64732,0,113000,1,4.7454538264174765e-4
2020,9,69,12,57249,0,113000,1,5.020144424060936e-4
2020,10,70,12,54696,0,113000,1,6.326050390087753e-4
2020,11,71,12,50380,0,113000,1,4.988897985545918e-4
2020,12,72,12,49250,121,113000,1,4.682935379037356e-4
2015,1,1,13,2284,0,51620000,1,2.5720489585073665e-5
2015,2,2,13,2348,0,51620000,1,5.372061978208256e-5
2015,3,3,13,2548,0,51620000,1,1.0156758127966897e-4
2015,4,4,13,2466,0,51620000,1,8.202927112379008e-5
2015,5,5,13,2523,0,51620000,1,3.807413221889874e-5
2015,6,6,13,2799,61,51620000,1,2.0063917255108217e-5
2015,7,7,13,2892,0,51620000,1,2.4187631625682117e-5
2015,8,8,13,3094,0,51620000,1,4.327698904151324e-5
2015,9,9,13,3153,0,51620000,1,3.4643469071159566e-5
2015,10,10,13,2942,0,51620000,1,3.931858867494157e-5
2015,11,11,13,3081,0,51620000,1,6.623265139295986e-5
2015,12,12,13,3042,61,51620000,1,3.6010742415965065e-5
2016,1,13,13,3127,0,51620000,1,-2.019053925469912e-4
2016,2,14,13,3164,0,51620000,1,-9.948516341391951e-5
2016,3,15,13,2818,0,51620000,1,-7.306199922659694e-5
2016,4,16,13,2850,0,51620000,1,-4.0726631100334606e-5
2016,5,17,13,2807,0,51620000,1,-5.3538201817972085e-5
2016,6,18,13,2777,60,51620000,1,7.595918721511793e-5
2016,7,19,13,3216,0,51620000,1,2.2447959333098474e-4
2016,8,20,13,3596,0,51620000,1,2.4686156939715147e-4
2016,9,21,13,3752,0,51620000,1,2.555448304290341e-4
2016,10,22,13,3578,0,51620000,1,-7.040710798774999e-5
2016,11,23,13,3417,0,51620000,1,-6.005029589200579e-5
2016,12,24,13,3383,60,51620000,1,-1.546858426427934e-4
2017,1,25,13,3446,0,51620000,1,5.020144424060936e-4
2017,2,26,13,3356,0,51620000,1,6.326050390087753e-4
2017,3,27,13,3421,0,51620000,1,4.988897985545918e-4
2017,4,28,13,3580,0,51620000,1,4.682935379037356e-4
2017,5,29,13,3553,0,51620000,1,4.1768156395343694e-4
2017,6,30,13,3792,61,51620000,1,3.941414616913267e-4
2017,7,31,13,3908,0,51620000,1,4.358740403119928e-4
2017,8,32,13,3889,0,51620000,1,4.626405016062174e-4
2017,9,33,13,4046,0,51620000,1,4.709409509511897e-4
2017,10,34,13,3699,0,51620000,1,4.941935011470922e-4
2017,11,35,13,3314,0,51620000,1,5.190200094467227e-4
2017,12,36,13,3538,61,51620000,1,4.7454538264174765e-4
